player,season,mp,y_offense,y_defense,y_total,ours_offense,ours_defense,direct_defense,hat_defense,ours_total,direct_total,struct_offense,struct_defense,struct_total,eRO,eRD,eRT,paine_mp,match
Vlatko Cancar,2021-22,152.0,-2.700000047683716,-0.30000001192092896,-3.0,-3.7686014909389804,-0.5525936503809836,-0.46230044221229977,-0.6880334626340092,-4.321195141319964,-5.926980951255381,-1.582388578033877,0.8790910003328343,-0.7032975777010426,-0.8585163219999999,-1.723742844,-2.582259166,176.0,fuzzy
Ed Davis,2021-22,201.0,-4.199999809265137,1.0,-3.200000047683716,-2.9881087763114045,1.7344622003714343,1.302377255308181,2.382589617966314,-1.2536465759399702,-1.5901365985830813,-1.3555015093749123,3.880871388050574,2.5253698786756615,-5.476094323,1.6375115489999998,-3.8385827740000003,201.0,exact
DeAndre Jordan,2021-22,3.0,13.0,2.4000000953674316,15.300000190734863,-7.320013817892209,-13.846865850676974,-13.965640649796422,-13.668703651997804,-21.166879668569184,-6.661456861934855,-5.5070286002629105,1.1878342540849958,-4.319194346177914,-3.726884588440514,-0.20721350106752412,-3.934098090163987,622.0,exact
Mamadi Diakite,2021-22,188.0,-4.800000190734863,1.7000000476837158,-3.0999999046325684,-5.1889553703536855,0.9447352378057299,0.7040011496483038,1.3058363700418687,-4.244220132547955,-2.641711162647251,-3.059700642141018,2.668664546722616,-0.3910360954184018,-4.261022128,1.282132435,-2.978889692,188.0,exact
Damyean Dotson,2021-22,21.0,0.0,-7.199999809265137,-7.199999809265137,-3.115400920790726,-1.752324564981143,-1.40835750966432,-2.2682751479563774,-4.867725485771869,-5.217893572287136,-1.597013203273494,-4.0821208730385505,-5.679134076312044,-1.8338785169999998,-0.631100297,-2.464978814,21.0,exact
Carsen Edwards,2021-22,54.0,-0.4000000059604645,-0.6000000238418579,-1.0,-4.770582775498282,-4.848338023289749,-4.731281558028768,-5.02392272118122,-9.61892079878803,-11.889187322133205,1.7833415583298395,-2.6824140296388888,-0.8990724713090492,-3.457938895,-1.623624079,-5.081562974,79.0,exact
James Ennis III,2021-22,56.0,-0.20000000298023224,-2.5,-2.700000047683716,3.0037733544372514,-1.8679496007175982,-2.131776209767797,-1.4722096871423005,1.1358237537196532,-0.7979986425642686,4.225011244565774,0.33542039296203496,4.56043163752781,0.878953093,-0.00803053900000017,0.8709225524999997,56.0,exact
Wenyen Gabriel,2021-22,320.0,0.8999999761581421,-3.700000047683716,-2.799999952316284,0.6979340608262886,-1.6487931142208443,-1.802970101776408,-1.4175276328874993,-0.9508590533945557,0.00538803418771087,-0.574449339497864,-0.2369188065265334,-0.8113681460243974,-2.011726757251396,-0.45899322901675976,-2.4707199862793296,358.0,exact
Freddie Gillespie,2021-22,119.0,-6.400000095367432,3.0999999046325684,-3.299999952316284,-4.45835228936135,1.884491605657414,1.1971859908857763,2.9154500278148703,-2.573860683703936,-3.0741870392324873,-2.570203832894737,3.7045191583531314,1.1343153254583944,-6.237109376,1.607833594,-4.629275781,119.0,exact
Nate Hinton,2021-22,2.0,-13.699999809265137,9.5,-4.199999809265137,-13.824300137413411,2.2159135455989665,3.2366227495177746,0.6848497397207544,-11.608386591814444,-3.691221378429635,-75.44895847501097,-16.83631798671256,-92.28527646172353,-34.12590943,6.775826635,-27.35008279,2.0,exact
Justin Jackson,2021-22,37.0,-5.199999809265137,0.699999988079071,-4.400000095367432,-7.863344717715482,-0.1839590697143217,0.19439750771817757,-0.7514939358630705,-8.047303787429804,-11.572458272659317,-1.5467233372690727,1.0406176397007032,-0.5061056975683695,-4.478074691162162,-4.780195636351352,-9.258270327297298,37.0,exact
DaQuan Jeffries,2021-22,9.0,-1.5,1.7000000476837158,0.20000000298023224,-10.310645292937657,-0.5742023434059702,0.36388098071438124,-1.9813273295864973,-10.884847636343627,-15.737171527649487,1.982886808286529,-4.013711341794398,-2.030824533507869,-3.778443143,-4.699424625,-8.477867768,9.0,exact
Alize Johnson,2021-22,2.0,-4.199999809265137,11.800000190734863,7.599999904632568,-7.776875945418989,-8.753292054696377,-8.782584819812337,-8.70935290702244,-16.530168000115367,-11.22479802746826,-3.3748829743611903,-2.428311097045627,-5.803194071406818,-4.557559941742515,-2.1514388449041917,-6.708998786491017,167.0,exact
Tyler Johnson,2021-22,91.0,-3.4000000953674316,0.5,-2.799999952316284,-4.294725894771822,-4.887499113065951,-4.818317084647251,-4.991272155694002,-9.182225007837772,-9.209118666320661,-1.356830274187159,-2.396429735527405,-3.7532600097145643,-4.597922491813187,-0.12332607850549453,-4.721248570901098,91.0,exact
Anthony Lamb,2021-22,8.0,-6.599999904632568,4.099999904632568,-2.5,-9.213842585959078,2.264281158312375,2.0533217347099906,2.580720293715953,-6.949561427646703,-13.755020788554647,6.670876905775019,5.460713147719796,12.131590053494815,-4.935177394,1.417292024,-3.517885371,8.0,exact
CJ Elleby,2021-22,2.0,-8.5,-40.29999923706055,-48.900001525878906,-7.1342409831818285,-30.85677889151741,-30.85891314837528,-30.853577506230604,-37.99101987469924,-7.571934618596409,-17.432293183325342,-7.981372008888911,-25.413665192214253,-3.158951565,-1.743337567,-4.902289132,1174.0,exact
Shake Milton,2021-22,1146.0,-1.5,-1.2999999523162842,-2.799999952316284,-0.7237157101299059,-0.9791257292508551,-0.8877899936052978,-1.116129332719191,-1.702841439380761,-2.784486091322087,-0.24603649633644195,-0.5326730242741047,-0.7787095206105467,-0.589527974,-0.9839896980000001,-1.573517672,1179.0,exact
Nerlens Noel,2021-22,562.0,-2.9000000953674316,0.20000000298023224,-2.700000047683716,-3.504287261354699,1.7538424498877574,1.936281173653983,1.4801843642384191,-1.7504448114669415,-1.755468196079865,-2.156052756468059,0.6790693956423258,-1.4769833608257334,-3.9465808399999998,2.809691412,-1.136889428,562.0,exact
Eric Paschall,2021-22,731.0,0.10000000149011612,-2.799999952316284,-2.799999952316284,-1.0629492742139135,-2.4349616393142943,-2.5209962944468582,-2.305909656615448,-3.497910913528208,-4.546154288474494,-0.8518413743691724,-0.874138787079102,-1.7259801614482744,0.185260588,-2.853228195,-2.667967607,736.0,exact
Theo Pinson,2021-22,135.0,-5.099999904632568,2.4000000953674316,-2.700000047683716,-3.978646206038464,-1.2979112094999117,-1.192905376541092,-1.4554199589381411,-5.276557415538376,-4.847942061954742,0.5857059537155667,-0.2536861645053651,0.3320197892102016,-1.165742223,-0.990403745,-2.156145968,148.0,exact
Dennis Schroder,2021-22,1837.0,-1.899999976158142,-0.800000011920929,-2.799999952316284,-0.6590684027411874,-0.522196758662492,-0.5855091760676884,-0.42722813255469755,-1.1812651614036795,-1.2174404423825267,0.6375999740954446,0.04157950228281193,0.6791794763782565,-0.8184534686412629,-1.0661931571546,-1.8846466250157865,1837.0,exact
Jevon Carter,2021-22,11.0,-6.599999904632568,8.300000190734863,1.7000000476837158,-4.890117052614503,-5.003741900562771,-4.5726234493724505,-5.650419577348251,-9.893858953177274,-5.3086741625184715,-4.71701759421235,-1.5660031293315528,-6.283020723543903,-2.293453993080663,-0.9874972801823204,-3.2809512732629837,905.0,exact
Deividas Sirvydis,2021-22,27.0,-11.800000190734863,10.5,-1.2999999523162842,-10.468260074372074,-0.5842632258923577,-0.32500081516965595,-0.9731568419764102,-11.052523300264431,-10.832264255577323,-2.1069209128733957,-0.6251319575101226,-2.7320528703835185,-11.50316293,2.66996006,-8.833202867,27.0,exact
Cassius Stanley,2021-22,155.0,-2.700000047683716,0.10000000149011612,-2.5999999046325684,-3.3124346772247466,-0.09677443741535773,-0.04820169429809914,-0.16963355209124562,-3.4092091146401042,-2.887979731283844,-2.153315177909706,0.7088800820363581,-1.444435095873348,-2.833894032,-0.071140268,-2.9050343,155.0,exact
Tyrell Terry,2021-22,3.0,7.5,-23.299999237060547,-15.800000190734863,-1.8020315826418207,-3.3554798322559756,-3.3590910997779546,-3.3500629309730066,-5.1575114148977965,-9.42851788855346,1.4650415199608247,-7.670708651606178,-6.205667131645353,4.272376355,-8.096952336,-3.8245759820000003,3.0,exact
Isaiah Thomas,2021-22,321.0,-0.699999988079071,-2.0999999046325684,-2.700000047683716,0.5533528203589967,-1.4246491551940452,-1.2690328181894566,-1.6580736607009279,-0.8712963348350485,-3.299434944191496,1.5130076737080893,-0.27824345904491427,1.234764214663175,-1.4118770570330335,-2.4695282550330333,-3.881405312066066,333.0,exact
Killian Tillie,2021-22,461.0,-3.4000000953674316,0.800000011920929,-2.5999999046325684,-3.7990100382529715,1.4076985270151094,1.4983516064673104,1.271718907836808,-2.391311511237862,-1.6603658064057092,-1.5255331174525308,1.2301989503798871,-0.2953341670726437,-4.276528343,0.54949839,-3.7270299529999997,461.0,exact
Cassius Winston,2021-22,35.0,0.4000000059604645,-3.0,-2.5999999046325684,-3.574813095026786,-4.330941854300114,-4.409323986906055,-4.213368655391203,-7.9057549493269,-8.548488926758209,3.3466121963811926,-2.392056819973644,0.9545553764075487,-3.5982756509999994,-5.27276594,-8.87104159,39.0,exact
Robert Woodard II,2021-22,42.0,-4.800000190734863,1.600000023841858,-3.200000047683716,-4.892454010810853,1.0293542245850893,1.0582994006173205,0.9859364605367423,-3.863099786225764,-0.40603197156468224,-1.036730893477436,2.5829377077735143,1.5462068142960783,-6.724971949,1.312062079,-5.41290987,42.0,exact
Bol Bol,2021-22,81.0,-4.900000095367432,-0.30000001192092896,-5.199999809265137,-5.95995152147702,-1.6097892572521775,-1.6014725133903027,-1.62226437304499,-7.569740778729198,-4.849104196544362,-2.918677225844363,1.0220389337895712,-1.8966382920547917,-2.134486274,-0.910300264,-3.044786538,81.0,exact
Gabriel Deck,2021-22,56.0,-2.0999999046325684,-3.0,-5.099999904632568,-0.4294393516890951,-2.7417358404729324,-2.733533485734951,-2.754039372579905,-3.1711751921620275,-2.0290998391184547,-1.2683028116448534,-0.41993136473862047,-1.6882341763834738,-1.046323137,-2.7546414989999994,-3.800964636,56.0,exact
Langston Galloway,2021-22,107.0,-7.800000190734863,2.4000000953674316,-5.400000095367432,-5.824686785373672,1.7361612622138576,1.65578578979488,1.856724470842324,-4.088525523159814,-2.100733740595273,-0.9071367859144577,3.066415654101994,2.1592788681875366,-6.66348659628972,-1.3754327932990653,-8.03891939142056,107.0,exact
Kyle Guy,2021-22,186.0,-2.5999999046325684,-0.699999988079071,-3.4000000953674316,-4.400833801502022,-2.2178380045479065,-2.16882737287343,-2.291353952059621,-6.618671806049928,-7.18964558577278,0.5360950325176095,-1.0027448237862349,-0.4666497912686254,-2.729663144,-1.864000753,-4.593663897,186.0,exact
Timothe Luwawu-Cabarrot,2021-22,677.0,-2.0999999046325684,-1.100000023841858,-3.200000047683716,-1.46135667071068,-0.6680939185870635,-0.7262509479792044,-0.5808583744988519,-2.1294505892977433,-1.813371720157577,-1.184816329508119,-0.5780413855472737,-1.7628577150553928,-1.248523049,-1.8042613280000002,-3.0527843770000005,685.0,exact
Kenyon Martin Jr.,2021-22,1638.0,-0.10000000149011612,-2.700000047683716,-2.9000000953674316,0.2221163481231574,-1.9017666846185501,-1.8308451628362448,-2.0081489672920085,-1.6796503364953927,-2.132370968498513,-2.1333720250450745,-1.8666642025384017,-4.000036227583476,0.496230439,-1.24516265,-0.748932211,1656.0,exact
Dakota Mathias,2021-22,16.0,-5.300000190734863,-3.700000047683716,-9.0,-11.003042623409,-1.8975489095463822,-1.1882796387964532,-2.961452815671276,-12.900591532955382,-15.207993864950922,-0.7496192307521368,-2.388834258783119,-3.138453489535256,-2.292068343,-3.573793414,-5.865861758,16.0,exact
Markieff Morris,2021-22,298.0,-1.2000000476837158,-1.899999976158142,-3.200000047683716,-1.7472761303117352,-2.1034181055422727,-2.145183104933076,-2.040770606456068,-3.850694235854008,-3.965738852116988,-0.29337856990357575,-0.6295749477975732,-0.922953517701149,-1.670863271,-1.16437489,-2.835238161,298.0,exact
Daniel Oturu,2021-22,27.0,-3.5,-5.599999904632568,-9.0,-5.4368179089490924,-4.11884185630984,-3.933106930996432,-4.397444244279951,-9.555659765258932,-13.797912296008326,0.2691442380430645,-3.4551464026341465,-3.186002164591082,-5.664041988,-5.244794095,-10.90883608,27.0,exact
Aleksej Pokusevski,2021-22,1233.0,-2.799999952316284,-0.10000000149011612,-3.0,-1.72462592184835,1.0569446892716854,1.0386932567222789,1.0843218380957953,-0.6676812325766646,-1.3186222364509284,-0.258015639233414,0.9320367592661355,0.6740211200327215,-3.402677645,1.046397649,-2.356279996,1233.0,exact
Rajon Rondo,2021-22,673.0,-3.799999952316284,0.699999988079071,-3.200000047683716,-2.5942533665653693,-0.2780619771886036,-0.3120807512135406,-0.22703381615119797,-2.872315343753973,-3.2551956998545926,0.3433111011161567,0.1560887677153147,0.4993998688314714,-2.7185771142439026,-0.2519400357317073,-2.9705171495609757,697.0,exact
Jay Scrubb,2021-22,121.0,-4.599999904632568,0.5,-4.099999904632568,-2.2052787083555017,-0.04047498965265099,-0.18258045734185877,0.17268321188116068,-2.2457536980081527,-3.2966371164332258,0.44410246191491154,2.121097134730129,2.5651995966450407,-3.209564966,1.041520275,-2.168044691,121.0,exact
Collin Sexton,2021-22,316.0,-2.9000000953674316,-0.30000001192092896,-3.200000047683716,-3.598146367111162,-1.2270543924331943,-1.161683209381431,-1.3251111670108386,-4.825200759544357,-6.118713594318901,-0.8314534552339469,0.092886652487784,-0.7385668027461629,-2.122532975,-1.43694925,-3.559482225,316.0,exact
Brodric Thomas,2021-22,52.0,-1.5,-3.700000047683716,-5.199999809265137,-6.349066247533487,-3.235251382566098,-2.8239298657000664,-3.852233657865145,-9.584317630099584,-9.95701892649683,0.9818288593820799,-2.1231166472809573,-1.1412877878988774,-2.764746645,-0.764574896,-3.529321542,60.0,exact
Nickeil Alexander-Walker,2021-22,1460.0,-1.899999976158142,-1.100000023841858,-3.0,-1.4556649496167455,-1.3023481194971247,-1.4121736152771953,-1.137609875827019,-2.7580130691138702,-2.909038602906238,0.6857276971529089,-0.8222962293683228,-0.13656853221541387,-1.9823099886541609,-0.77890670856412,-2.7612166964215556,1466.0,exact
Thanasis Antetokounmpo,2021-22,433.0,-3.4000000953674316,-0.4000000059604645,-3.799999952316284,-3.6629958632718314,-0.959019022224989,-0.9539705959344706,-0.9665916616607668,-4.622014885496821,-4.810367200808925,-2.240956212465787,-0.470453026389293,-2.71140923885508,-2.104289482,-1.597020887,-3.701310369,473.0,exact
Vernon Carey Jr.,2021-22,26.0,-10.0,-4.0,-14.0,-4.618410637570688,-1.856209984780311,-2.7660458333252804,-0.49145621196285755,-6.474620622350999,-7.642560631349105,6.228196183849073,1.49648820092641,7.724684384775483,-4.665320223,-6.720284846181817,-11.385605073181818,44.0,exact
Jeff Green,2021-22,108.0,-5.900000095367432,-0.6000000238418579,-6.5,-2.242750653784846,-1.1678771147375757,-0.9533903010183614,-1.4896073353163972,-3.4106277685224216,-1.2532703609638391,-2.4161776642138615,-0.7345227626007816,-3.1507004268146432,-0.351889445,-1.169404886,-1.521294331,1849.0,exact
Tim Frazier,2021-22,208.0,-6.099999904632568,1.100000023841858,-5.0,-4.81025018053001,-2.1684116407451923,-2.2399016652908634,-2.0611766039266857,-6.978661821275203,-7.103176610878379,-0.42324564187671354,-0.851405180333519,-1.2746508222102326,-6.114563702307692,-2.7914170913461542,-8.905980793653846,208.0,exact
JaMychal Green,2021-22,1063.0,-2.4000000953674316,-0.699999988079071,-3.0999999046325684,-2.204556274982922,-0.027597529424451078,0.041411380019323464,-0.13111089359011288,-2.232153804407373,-1.0863570873123267,-1.1533349772550856,-0.5270671114163319,-1.6804020886714175,-1.715460885,0.231442828,-1.484018057,1085.0,exact
Maurice Harkless,2021-22,863.0,-3.200000047683716,0.10000000149011612,-3.0999999046325684,-3.546601838441241,-0.23637953165242848,-0.2919344229525794,-0.15304719470220213,-3.78298137009367,-2.686511265837751,-3.002794412568202,-0.4958744714818002,-3.4986688840500024,-2.882052432,0.316407546,-2.565644886,863.0,exact
Richaun Holmes,2021-22,1074.0,-1.7000000476837158,-1.2999999523162842,-3.0,-1.822461935404613,-0.1754800945280407,-0.12496421319342021,-0.2512539165299714,-1.9979420299326538,-1.727483999590465,-2.03880071306146,0.19026897196962037,-1.8485317410918394,-0.825961347,-0.88999374,-1.715955087,1074.0,exact
Chandler Hutchison,2021-22,22.0,-8.699999809265137,-7.699999809265137,-16.399999618530273,-5.917037358953948,-1.2028260939882305,-0.8462830662900783,-1.737640635535459,-7.1198634529421785,-1.5954598894888494,-4.843183305388902,-0.6132223792087164,-5.456405684597619,-7.991499233,1.7637439730000002,-6.22775526,22.0,exact
Wes Iwundu,2021-22,82.0,-2.0999999046325684,-5.699999809265137,-7.800000190734863,-2.663342492568781,-4.167203966433904,-4.109364620423609,-4.253962985449347,-6.830546459002685,-4.770190343383342,-2.6826560489411237,-3.6122149798130496,-6.294871028754173,-1.838189223,-1.50860394,-3.346793164,82.0,exact
Josh Jackson,2021-22,812.0,-2.4000000953674316,-0.8999999761581421,-3.299999952316284,-2.086563302527035,-0.6766459828113764,-0.641543519486818,-0.729299677798214,-2.7632092853384114,-3.6009626283208127,-0.8586965889377418,-0.3969709164227383,-1.25566750536048,-3.3065195513746986,-0.24037367966867468,-3.5468932310433736,830.0,exact
Jake Layman,2021-22,214.0,-4.800000190734863,0.30000001192092896,-4.5,-3.352796124921594,-1.3162763366141756,-1.1968309839088416,-1.495444365672177,-4.6690724615357695,-4.807471699334278,-2.027459161181288,-0.03507883339129883,-2.0625379945725872,-2.881637617,-0.8281021639999999,-3.709739781,231.0,exact
Kira Lewis Jr.,2021-22,341.0,-3.5999999046325684,-0.4000000059604645,-4.0,-4.0594354238818635,-2.308967503007678,-2.186830223596587,-2.492173422124314,-6.368402926889542,-6.199938635333884,-0.07508938323329264,-0.7026306876768238,-0.7777200709101164,-3.721905183,-3.086956264,-6.808861447000001,341.0,exact
Juwan Morgan,2021-22,31.0,-1.7999999523162842,-16.0,-17.799999237060547,-6.382470396329754,-6.069109381677814,-6.218168546636981,-5.845520634239062,-12.451579778007568,-13.767767990675589,-1.6703377832627913,-7.209690329262234,-8.880028112525025,-2.161124869516129,-5.5516813572258075,-7.712806226,31.0,exact
Jabari Parker,2021-22,112.0,-3.0,-3.0999999046325684,-6.099999904632568,-1.1795338761054373,-0.7247883771938137,-0.6006156847132879,-0.9110474159146026,-1.904322253299251,-2.616454977469113,0.40738247169711905,0.44504219487051516,0.8524246665676343,-1.315455025,-0.175486313,-1.490941337,112.0,exact
Chris Silva,2021-22,91.0,-2.9000000953674316,-3.299999952316284,-6.199999809265137,-4.095387533243206,-3.4374254920459038,-3.3219629000399284,-3.610619380054867,-7.5328130252891095,-7.5296065078650685,-0.8985407715216895,-2.354433341538246,-3.2529741130599357,-4.557819855362638,-2.814752297362637,-7.372572152593407,91.0,exact
Yuta Watanabe,2021-22,434.0,-2.700000047683716,-0.800000011920929,-3.5,-2.4823375776571894,0.028591329238160077,0.02008608544856137,0.04134919492255814,-2.4537462484190296,-3.8972672908089483,-1.2151033620649443,0.22529758837721575,-0.9898057736877286,-2.721061294,-0.417315769,-3.138377063,445.0,exact
Cody Zeller,2021-22,355.0,-0.30000001192092896,-3.299999952316284,-3.5999999046325684,-0.6568447233991856,-0.9943785786228632,-1.0156528550781723,-0.9624671639398996,-1.6512233020220488,-2.1653711099311486,0.06478393402946198,-0.49197404907992187,-0.4271901150504599,-1.084315888,-1.444206072,-2.528521961,355.0,exact
Moses Brown,2021-22,335.0,-4.199999809265137,0.0,-4.199999809265137,-2.0140083456177615,-0.14918185456412492,-0.3695663346429872,0.18139486555416853,-2.1631902001818863,-2.6214604127015115,-1.6746984807724994,1.5381294354174946,-0.1365690453550048,-3.1544758493130436,-0.08914510120000001,-3.243620951002899,345.0,exact
Devin Cannady,2021-22,111.0,-1.7999999523162842,-6.900000095367432,-8.699999809265137,-0.8306621560676382,-2.649209712137127,-2.547051705956578,-2.8024467214079505,-3.479871868204765,-3.243073860864284,0.6169121742442951,-0.6328141088931074,-0.015901934648812288,-2.078063908,0.373880288,-1.70418362,145.0,exact
Ish Smith,2021-22,123.0,-4.5,-3.0,-7.5,-0.7373072310660804,-1.5043290189655398,-1.3586787726475817,-1.722804388442477,-2.24163625003162,-2.594824441684242,-0.05358406166992338,-1.563417844229332,-1.6170019058992555,-1.9526026455417407,-0.8023059021500888,-2.7549085471456483,1126.0,exact
Justin Holiday,2021-22,2026.0,-1.2999999523162842,-1.7999999523162842,-3.0999999046325684,-1.0570510340314974,-0.17881907712334044,-0.05537805862681009,-0.363980604868136,-1.2358701111548378,-1.303464027316054,-0.08523438748214783,-1.189660125293911,-1.2748945127760587,-0.7175466584117646,-0.9807137310763248,-1.6982603894880892,2057.0,exact
Rodney Hood,2021-22,689.0,-2.700000047683716,-1.100000023841858,-3.700000047683716,-3.1693196605544625,-1.1233595236711849,-1.140585901316024,-1.097519957203926,-4.292679184225648,-4.200688507456106,-2.077095263185368,0.01684900628548036,-2.060246256899888,-2.5763453312665727,-1.0357328706290552,-3.6120782018956272,709.0,exact
Skylar Mays,2021-22,218.0,-1.7999999523162842,-3.4000000953674316,-5.199999809265137,-1.6894959828137415,-3.682625223877513,-3.652975227547884,-3.7271002183719553,-5.372121206691254,-5.1938247791086996,-1.682740328791672,-1.8371295655581132,-3.5198698943497853,-1.023080275,-2.983463734,-4.00654401,220.0,exact
Miye Oni,2021-22,44.0,-4.5,-9.399999618530273,-13.899999618530273,-9.320280320618217,-4.984154124888958,-4.9358722603222125,-5.056576921739077,-14.304434445507175,-16.360428035686805,-1.4084714795474367,-4.199110080278046,-5.607581559825483,-7.228709221,-5.073466551,-12.302175769999998,44.0,exact
Kevin Knox II,2021-22,166.0,-4.699999809265137,-2.0999999046325684,-6.900000095367432,-2.690071439963418,-3.6731420174012794,-3.5525077347755336,-3.854093441339898,-6.363213457364697,-5.424119880863554,-0.3499490414817527,-2.4069029782574236,-2.7568520197391764,-2.3923878855000003,-3.391160698,-5.783548582999999,222.0,exact
Norvel Pelle,2021-22,19.0,-17.399999618530273,-15.800000190734863,-33.099998474121094,-13.318647279353861,-3.9390864139539437,-3.845927121290116,-4.078825352949685,-17.257733693307806,-17.549677689749462,-1.9739070410489779,-5.818855025081391,-7.792762066130369,-8.387503045,-8.335723568,-16.72322661,19.0,exact
Justin Robinson,2021-22,304.0,-6.300000190734863,1.399999976158142,-4.900000095367432,-7.076095584730613,-1.736056984546904,-1.7006321478742557,-1.7891942395558764,-8.812152569277517,-8.662317983611306,-0.5099622658807325,0.08881266445159852,-0.42114960142913394,-5.9970203140197365,-3.1046280960690793,-9.101648410236843,304.0,exact
Tony Snell,2021-22,797.0,-2.5,-1.0,-3.4000000953674316,-2.90683844396772,-1.4951014694448257,-1.5851519919201322,-1.3600256857318656,-4.401939913412546,-4.112166573651671,-1.8845534620250408,-0.5523037706916805,-2.4368572327167213,-3.165847301347509,-1.3600408759732685,-4.525888177320777,823.0,exact
Garrett Temple,2021-22,1074.0,-3.0,-0.30000001192092896,-3.299999952316284,-3.1410314478814563,-0.8808433297839645,-0.8876235296347722,-0.8706730300077531,-4.0218747776654205,-3.971325414798283,-1.3275229426397206,-0.8529163874037514,-2.180439330043472,-3.242824672,-0.9134221,-4.156246772,1098.0,exact
Lonnie Walker IV,2021-22,1612.0,-1.2999999523162842,-1.7999999523162842,-3.0999999046325684,-0.8211194150476421,-1.628480681837826,-1.615834844103422,-1.6474494384394314,-2.449600096885468,-3.3361901467281463,0.02644042561179367,-0.7916119037239603,-0.7651714781121666,-0.648992274,-0.928077874,-1.577070148,1612.0,exact
Tremont Waters,2021-22,50.0,-6.400000095367432,-6.599999904632568,-13.0,-5.153813511225232,-4.0920000047158105,-3.9874133970798398,-4.2488799161697655,-9.245813515941043,-9.711446596444718,0.9114246363394658,-5.923053946441764,-5.011629310102299,-5.89074142412,1.2377918113200002,-4.6529496128,50.0,exact
Trevor Ariza,2021-22,462.0,-4.099999904632568,-0.4000000059604645,-4.599999904632568,-2.2620786243399666,-1.5918007740523805,-1.4759143073735776,-1.7656304740705853,-3.853879398392347,-3.0621524580259774,-1.6885992796486657,-1.4740219281993052,-3.162621207847971,-3.161011149,0.030958892,-3.1300522569999996,462.0,exact
Tyler Cook,2021-22,196.0,-4.599999904632568,-2.0,-6.599999904632568,-2.131209669987632,-1.9558865460522437,-2.101987710855362,-1.736734798847566,-4.087096216039876,-4.929558830477264,-2.5987121618580584,-0.5607035253679122,-3.1594156872259704,-2.411057188,-1.644715916,-4.055773104,200.0,exact
Joe Harris,2021-22,423.0,-3.0,-1.7999999523162842,-4.800000190734863,-2.9295043647366774,-0.5862949326771355,-0.4546110405214852,-0.783820770910611,-3.515799297413813,-3.1680025992827816,-0.9065952044994691,0.12543455633902384,-0.7811606481604452,-0.368829445,-0.82502806,-1.193857505,423.0,exact
Didi Louzada,2021-22,111.0,-5.900000095367432,-3.9000000953674316,-9.699999809265137,-6.228940627959827,-4.060007387069832,-3.9476065519520938,-4.228608639746439,-10.288948015029659,-10.994306839812497,-1.3640200156776021,-1.6788691884766398,-3.0428892041542417,-4.775141487348837,-4.61729428744186,-9.392435773953487,129.0,exact
KZ Okpala,2021-22,244.0,-2.799999952316284,-3.4000000953674316,-6.199999809265137,-1.733067578846254,-0.08638808709244039,-0.03158570667933432,-0.16859165771209947,-1.8194556659386945,-0.826646371102227,-1.1292093953794187,0.7127432157246915,-0.4164661796547272,-2.253154365,0.10068374,-2.152470625,244.0,exact
Reggie Perry,2021-22,154.0,-4.300000190734863,-3.5999999046325684,-7.900000095367432,-3.4918194550111537,-2.772652325926619,-2.7624035732550793,-2.7880254549339285,-6.264471780937773,-7.246178162767251,-0.666373391257072,-1.346001792713255,-2.012375183970327,-2.215949691641711,-1.3806207580748662,-3.596570449716578,187.0,exact
Jahmi'us Ramsey,2021-22,134.0,-1.100000023841858,-7.300000190734863,-8.5,-1.0318228945070407,-4.829699390837053,-4.853282543993729,-4.794324661102039,-5.861522285344094,-5.604382556925979,-1.2926996185074948,-2.811766406706869,-4.104466025214364,-3.031943925,-3.473188846,-6.505132772,134.0,exact
Cam Reddish,2021-22,1012.0,-2.700000047683716,-0.800000011920929,-3.5,-2.372821067863904,-1.045202976327536,-0.9861251539273459,-1.1338197099278207,-3.41802404419144,-3.0988361229486703,-1.040921329931417,-1.1035666865793556,-2.1444880165107727,-0.8176322204841896,-1.4361240361847827,-2.2537562566689724,1012.0,exact
Nick Richards,2021-22,367.0,-4.099999904632568,-0.800000011920929,-4.900000095367432,-3.1338549264058617,-0.8895475795785387,-0.9387285170772172,-0.815776173330521,-4.0234025059844,-4.255482887845932,-2.028380814526261,0.21849378883133802,-1.8098870256949229,-3.119545296,-2.35410156,-5.473646856,367.0,exact
Ignas Brazdeikis,2021-22,511.0,-2.0,-2.799999952316284,-4.800000190734863,-2.036362396497703,-2.5908137471154857,-2.6019502577400413,-2.574108981178652,-4.627176143613189,-5.087845062014497,-0.662462902612281,-1.566650154472255,-2.229113057084536,-1.760583486,-2.548836016,-4.309419502,536.0,exact
Willie Cauley-Stein,2021-22,183.0,-4.599999904632568,-3.700000047683716,-8.199999809265137,-4.704353332614675,0.6302236494211542,0.7158645403255425,0.5017623130645716,-4.0741296831935205,-1.6593691945072375,-3.0439457219040387,1.7776323090589816,-1.266313412845057,-4.5312324779508195,1.027240056147541,-3.503992422770492,183.0,exact
Svi Mykhailiuk,2021-22,708.0,-2.700000047683716,-1.5,-4.199999809265137,-2.537523215520492,-0.5936149362396453,-0.5888261300649623,-0.6007981455016699,-3.1311381517601373,-3.231272242439766,-0.8634953716172561,-0.7733222282570793,-1.6368175998743353,-2.171282488,-1.433675709,-3.604958197,716.0,exact
