player,season,mp,y_defense,baseline,structure_penalty_l2_0.05,structure_penalty_l2_0.10,structure_penalty_l2_0.25,published_output_0.075
Alex Caruso,2020-21,1123.0,4.599999904632568,3.4139018281121167,3.504434858859622,3.4091682534729886,3.2850840607916174,3.329238001786439
Pat Connaughton,2020-21,1444.0,1.899999976158142,0.7111418168032965,0.8098744571531961,0.8938689602972176,0.912460058847952,0.7203964192387433
DeMar DeRozan,2020-21,1868.0,-2.9000000953674316,-2.2513267863823883,-2.2060697647621867,-2.221530768337834,-2.22000721031798,-2.2617586005335837
De'Aaron Fox,2020-21,2036.0,-2.700000047683716,-1.116025478167842,-1.3660975127964636,-1.3293092935029116,-1.358665021456677,-1.1689644030357813
Buddy Hield,2020-21,2240.0,-1.7999999523162842,-1.238066264502653,-1.3655829381180793,-1.3586424193434112,-1.3086810525648798,-1.2549316067944978
Dejounte Murray,2020-21,1946.0,-0.10000000149011612,1.5542032815951705,0.946156005105869,0.8874249809984947,0.6980148647819934,1.4085586154999004
Pascal Siakam,2020-21,1976.0,-0.6000000238418579,-0.06943689512093223,0.14495561043909727,0.09162065164726635,0.045323861126184306,-0.06943980046717617
Jae'Sean Tate,2020-21,1909.0,1.2999999523162842,1.2928664214254197,1.1096348407354553,1.0861001857342427,0.8360294730944599,1.1715311059825524
Kyle Lowry,2020-21,1601.0,-1.0,-0.4224529428855382,-0.029188061175245514,-0.06967151997327854,-0.06609325682199721,-0.38561003595442184
Bogdan Bogdanovic,2020-21,1203.0,0.0,0.4219183168935281,0.25940459497845036,0.2636336661928913,0.20371216053551178,0.40202610621334384
Malcolm Brogdon,2020-21,1930.0,-1.2999999523162842,-1.0615812530864586,-1.0277800381132183,-1.0251027902631704,-0.933944105104895,-1.010267496190158
Donte DiVincenzo,2020-21,1666.0,0.5,0.8414975270139501,0.788775957445752,0.6089065658499313,0.49132051064791904,0.7630050159791208
Norman Powell,2020-21,1989.0,-0.800000011920929,-0.7305373369191873,-0.9022905612068898,-0.9490962469737577,-1.052232336814046,-0.760904679706734
Miles Bridges,2020-21,1858.0,0.4000000059604645,-0.1644984008493366,0.08123138242839839,0.09944235966160477,0.09098142565044753,-0.1408919602659695
Jalen Brunson,2020-21,1557.0,-0.10000000149011612,0.2665473886030034,0.3645087095570311,0.3165087136051039,0.1930131184415476,0.2295556356038241
Facundo Campazzo,2020-21,1274.0,2.700000047683716,1.8720910691903943,1.7139359124488884,1.619915948482121,1.4755260614154875,1.741952211157326
Shai Gilgeous-Alexander,2020-21,1180.0,-1.2999999523162842,-1.7084063466833668,-1.266092977981596,-1.2952299071640865,-1.3658456710177689,-1.6783562760241622
RJ Barrett,2020-21,2286.0,-0.4000000059604645,0.2766595297529195,0.563116626403539,0.5347912415627736,0.5130186051702238,0.2898610087586208
Rudy Gay,2020-21,1232.0,2.799999952316284,1.971904731698472,2.083185443164247,2.083961298363381,2.1495293065214023,1.9797184414477091
Justin Holiday,2020-21,1993.0,0.800000011920929,0.3097015981057315,0.4029447731029494,0.38442880758530523,0.31149729993758624,0.28645749577457846
Brook Lopez,2020-21,1771.0,1.399999976158142,1.9810493521725152,2.9331270225067794,3.00861796146732,3.064649541930656,2.079971758405655
Isaiah Stewart,2020-21,1370.0,3.0,2.273989801364519,2.4667762440519474,2.3782456998411625,2.4269662705648907,2.3100951235506715
Jerami Grant,2020-21,1805.0,-0.5,-0.7094299263841906,-0.5576010942688783,-0.5371507839210141,-0.6474080708830403,-0.7277719471354547
Cameron Johnson,2020-21,1437.0,2.200000047683716,0.6172963441998441,0.5679870901765076,0.57032531761058,0.5818485198422115,0.6045382771737177
Kelly Olynyk,2020-21,1856.0,-0.20000000298023224,0.9995764045484028,1.0915815843326764,1.1212412293250698,0.9880388689433168,0.9826720189378041
Davis Bertans,2020-21,1308.0,-0.8999999761581421,-0.37230367350209825,-0.3557100960725351,-0.3187506005646745,-0.2500015387139438,-0.34760759990788026
Duncan Robinson,2020-21,2101.0,-0.6000000238418579,-0.39394302260447195,-0.23876723218903492,-0.17012080552839753,-0.24888541015961232,-0.37682885832167734
Ivica Zubac,2020-21,1519.0,1.7000000476837158,2.5003449680516807,3.110717153443237,3.238932175361328,3.1984786000928773,2.5616106556150493
Steven Adams,2020-21,1605.0,1.0,1.3001401069833127,1.3012164893609433,1.2858482324780327,1.2993541744520178,1.2607407716833512
Kevin Huerter,2020-21,2041.0,-0.4000000059604645,-0.0200677204771484,-0.014046475919902449,-0.051993407927953525,-0.10910941701081334,-0.05589638325511096
Paul Millsap,2020-21,1085.0,1.7999999523162842,1.029111623788257,0.833686336583314,0.8646312775035303,0.7869536619283463,0.9681628063765233
Immanuel Quickley,2020-21,1194.0,-1.2999999523162842,-0.44486784453050826,-0.6667584038238678,-0.5882202364938157,-0.4933555505899849,-0.39078591292002773
Domantas Sabonis,2020-21,2043.0,-0.20000000298023224,0.8163310609089047,0.8496454977452568,0.7747581875713385,0.8156194387688024,0.8261261941462548
Dennis Schroder,2020-21,1901.0,0.0,-0.35188094740942805,0.060399965364465735,0.05015903122615138,0.04425899197938092,-0.327150289239987
Kenrich Williams,2020-21,1373.0,0.10000000149011612,0.6457402764007609,0.6903369832472974,0.6426191365114688,0.508180483900375,0.5811508255751947
LaMelo Ball,2020-21,1286.0,-0.800000011920929,-0.25101894084758236,-0.7335405465310487,-0.8885095626281594,-0.8356434598030291,-0.3186642221298734
Khem Birch,2020-21,1366.0,2.299999952316284,1.6240856862499076,1.4862941725223844,1.5091653620843575,1.477399758085097,1.6266519472723944
Dillon Brooks,2020-21,1830.0,0.6000000238418579,0.4897838923874511,0.6441300842546017,0.6726473483526559,0.5842173401619813,0.4704926321193362
Blake Griffin,2020-21,1073.0,1.899999976158142,0.30339987819102215,0.7020588575072935,0.7449220681113211,0.8365839293735711,0.37073739704051706
Josh Hart,2020-21,1349.0,1.100000023841858,0.08852273629207214,0.46505078338792255,0.46772077226919306,0.5419799570038835,0.07808399847490227
Gordon Hayward,2020-21,1496.0,-0.5,-0.3405182795570141,-0.4154413420837609,-0.41617959009899597,-0.4648411420935592,-0.36013202244884945
Alec Burks,2020-21,1165.0,-0.10000000149011612,1.3638276158197056,1.2525642916318434,1.2328365594268456,1.2541573754011952,1.354348478039182
Reggie Jackson,2020-21,1460.0,-1.100000023841858,0.15727748058172925,0.21284113697991275,0.15579547442434252,0.15519069260549498,0.1561825684591958
Enes Kanter,2020-21,1648.0,-2.799999952316284,0.0882287139576023,0.7763388197648807,0.8758155633903637,0.836041825885793,0.13961646733937833
Grayson Allen,2020-21,1259.0,0.5,-0.37664942480025715,-0.5506817508907387,-0.6105778673826123,-0.5977799697195241,-0.38888417961924987
Patty Mills,2020-21,1548.0,0.0,-0.021037228735283797,-0.06958119180397083,0.008774968968927654,-0.09235563405253519,0.004807757021761512
Daniel Theis,2020-21,1551.0,1.7000000476837158,0.3639312346463046,0.7412957459259338,0.7168961954472228,0.7367707695861787,0.4214133191205477
Danilo Gallinari,2020-21,1154.0,-0.800000011920929,-0.7836120956884663,-0.7964526860556692,-0.7263686010336032,-0.6700438710400314,-0.7555186834549611
Damion Lee,2020-21,1079.0,1.0,0.9408989258773119,1.0326734895176815,1.0238098938277354,0.7952139306974035,0.8908950928626642
Garrett Temple,2020-21,1356.0,1.7000000476837158,0.8887527590112836,0.9666082365006365,0.9138017268492558,0.907445523031156,0.8463134408579955
Aaron Gordon,2020-21,1283.0,0.8999999761581421,0.14699611637706284,0.22209354585297272,0.2555209358850534,0.1946168141533123,0.1499907326268074
Josh Jackson,2020-21,1478.0,1.2999999523162842,0.8931677953555619,1.0340427218150055,1.0184744580781198,0.9862332633245172,0.8499172155908634
Nerlens Noel,2020-21,1382.0,2.5999999046325684,1.642901460347634,1.393452084119672,1.3372935359816256,1.2481683701146173,1.5792462355947607
Kristaps Porzingis,2020-21,1245.0,-0.8999999761581421,-0.27477299881774525,-0.39867767712577135,-0.3145543273834639,-0.3328249165649505,-0.27169381969037
Bruce Brown,2020-21,1314.0,-0.10000000149011612,0.38513331887007574,0.06293216380491956,-0.0015262446775210214,-0.02958393968896003,0.3210105334628422
Andrew Wiggins,2020-21,2227.0,0.20000000298023224,0.8294563972620977,0.8094306797095601,0.8018236597059533,0.8608126376700955,0.8159770263182196
Kent Bazemore,2020-21,1185.0,2.5999999046325684,3.398640244025431,3.551086874672681,3.5653786262770697,3.2995667941899187,3.309422665224532
PJ Dozier,2020-21,1088.0,2.4000000953674316,1.6554594187222724,1.7592918605260013,1.7590235206687925,1.732848899342517,1.627116718883759
Andre Drummond,2020-21,1093.0,2.5999999046325684,1.7431154017067203,1.6811894936218437,1.583985828623612,1.448456138862419,1.6599473780159477
Marcus Morris Sr.,2020-21,1414.0,-1.5,-1.4289289503669051,-1.5715352691214377,-1.5387320629139398,-1.4990667307233814,-1.4103314088128769
Tomas Satoransky,2020-21,1242.0,-0.10000000149011612,-0.17915837170850837,-0.11733722404703725,-0.1941503908534563,-0.18388709884345036,-0.2102216591805222
Evan Fournier,2020-21,1094.0,-0.699999988079071,-0.5256138752636155,-0.507609584903469,-0.5732511572862244,-0.5331176720469666,-0.524532854348468
Maxi Kleber,2020-21,1308.0,1.399999976158142,0.6700071309392204,0.9443043240577447,0.953774634000901,0.9297876501386494,0.7026639102899737
Chuma Okeke,2020-21,1133.0,1.7000000476837158,0.9467028509851292,0.8541266772575578,0.7503468231166889,0.6370361230174035,0.8784820024827045
Brandon Clarke,2020-21,1326.0,1.2000000476837158,1.328675854003043,0.9458239517515721,0.9209974703352597,0.8605418676293568,1.251549955918496
Talen Horton-Tucker,2020-21,1173.0,1.600000023841858,1.469281219190175,1.4316387571813383,1.4735267267283332,1.2913298492574463,1.4415856647182856
Caris LeVert,2020-21,1308.0,-0.6000000238418579,-0.07004992907647531,-0.0374759656563565,-0.08620369108357225,-0.10661255917687208,-0.08823152597290881
Shake Milton,2020-21,1353.0,-0.699999988079071,-0.7298950438964712,-0.43481515374659735,-0.4251254552391912,-0.2925719223139376,-0.6411449054907774
Ja Morant,2020-21,1875.0,-2.9000000953674316,-2.1494020607496886,-2.0187148368230927,-1.9871830223333165,-1.9939363127455667,-2.098502868590317
Monte Morris,2020-21,1151.0,-0.20000000298023224,0.27720034279510436,0.1001908685236258,0.08134151017459607,0.05664607170694155,0.2566340659071367
Larry Nance Jr.,2020-21,1091.0,2.799999952316284,2.639783597270668,2.4106972235369217,2.3735000309148133,2.2797157589747643,2.5316600265267524
Josh Okogie,2020-21,1111.0,1.7999999523162842,0.8238526124637056,0.6278340286801611,0.5988437576935853,0.4039779373393476,0.6971814251535334
Tyrese Haliburton,2020-21,1746.0,-2.5,-1.2209203660602164,-1.5602735234341008,-1.627231244680389,-1.6303702301754697,-1.2817217975255113
Victor Oladipo,2020-21,1080.0,1.5,1.9306902660417093,2.212657311006083,2.15505762481303,2.033645342261902,1.8764541932222867
Reggie Bullock,2020-21,1707.0,-0.699999988079071,-0.5495180106894724,-0.47616339966923465,-0.3990455871956433,-0.44077635496563317,-0.5217028885085626
Kentavious Caldwell-Pope,2020-21,1700.0,-0.10000000149011612,0.5997167563635128,0.6028351578535193,0.5350188859414429,0.4387831923733374,0.5577099233389287
Derrick Jones Jr.,2020-21,1288.0,1.399999976158142,0.09685427031593355,-0.1805406486493332,-0.1536369787485663,-0.1952832740565413,0.04471119561869673
Cory Joseph,2020-21,1395.0,0.4000000059604645,-0.21813588001520579,-0.21256224882560082,-0.2647499060096496,-0.38387968227593583,-0.2864574471569007
Kendrick Nunn,2020-21,1505.0,-1.2000000476837158,-0.3829857439156853,-0.3479201316561614,-0.4018448942384832,-0.41006160216089704,-0.37991091561732654
Naz Reid,2020-21,1232.0,1.0,0.6686528306711527,0.6917176412399668,0.6978975839457174,0.8344577944662608,0.7277672587185455
Seth Curry,2020-21,1523.0,-1.600000023841858,-1.222356044545314,-1.0893516493728241,-1.0372983519471883,-0.9237680875047093,-1.1401206221537237
Payton Pritchard,2020-21,1160.0,-0.8999999761581421,-1.1981261248998265,-1.139759346232057,-1.1440979207268454,-1.1581499351888191,-1.180050136354639
Hamidou Diallo,2020-21,1161.0,0.30000001192092896,0.7618136964776459,0.8490076589846859,0.852001620198124,0.7536342098157541,0.7087606775650998
Darius Garland,2020-21,1778.0,-1.399999976158142,-0.6392148023566414,-0.5503814920180888,-0.618241955017037,-0.5889478418365257,-0.6442896949052921
Tyler Herro,2020-21,1472.0,-0.6000000238418579,-0.7729937489428977,-0.6637757343403023,-0.6186378813983513,-0.6183007335135503,-0.7285125246172547
Robin Lopez,2020-21,1266.0,0.6000000238418579,0.6317098428586609,1.107717295399169,1.1293547484394089,1.348262448783988,0.7652204867231085
Terance Mann,2020-21,1215.0,0.0,-0.11986320508458473,-0.03147842661802622,-0.01994440527488911,0.030595765584637682,-0.09808627540828439
Andre Iguodala,2020-21,1244.0,1.5,1.6786122364888083,1.5103742475815611,1.4388707547555248,1.2920880587074157,1.5688460095121444
Tyus Jones,2020-21,1142.0,-0.6000000238418579,0.22156190686873312,-0.10409754153242741,-0.12785522313105924,-0.14816003074870315,0.1778864459074334
P.J. Washington,2020-21,1743.0,0.5,0.6194692891042813,0.4446369324924066,0.4102744481710211,0.3339470907395703,0.5842344018930794
Landry Shamet,2020-21,1267.0,-0.30000001192092896,-1.1019531622872842,-1.0538806625588235,-1.0347926791084199,-1.0109413187065897,-1.0921064567756804
Dwight Howard,2020-21,1104.0,0.8999999761581421,1.5202675274816564,2.1192301229514734,2.121673915506066,2.1253511787861123,1.5647504292076486
Malik Beasley,2020-21,1214.0,-2.4000000953674316,-2.151864586876402,-1.8337080157202272,-1.9375131954015627,-1.9392455648789582,-2.131942297064452
Wendell Carter Jr.,2020-21,1296.0,1.2000000476837158,0.8477870325470328,1.1420799591620652,1.066328360806717,1.2075559676383643,0.8827694840542019
Ricky Rubio,2020-21,1612.0,-0.6000000238418579,0.1102745776458647,-0.24630457696923447,-0.3744504406659733,-0.5203025109327019,-0.0037099437764046284
Desmond Bane,2020-21,1383.0,-2.0,-0.7535817931350294,-0.9485659996994571,-0.9214694171086145,-0.8735232284027751,-0.7253122510953972
Jeff Green,2020-21,1726.0,-1.2000000476837158,-0.642428611093053,-0.768785869314521,-0.7046065077958981,-0.6847633481454182,-0.638606244673233
Lauri Markkanen,2020-21,1181.0,-1.0,-0.13088936707098542,-0.0438870987105037,-0.009414977244691647,-0.006291823798478563,-0.11347178446771577
Mason Plumlee,2020-21,1474.0,-1.2000000476837158,-0.7071527550262956,-0.7703365802291995,-0.7840284768456142,-0.7728396780208665,-0.6961561197004059
Terrence Ross,2020-21,1347.0,-1.0,-0.5432247525793149,-0.4983072100032839,-0.5966013669031586,-0.6174236334810032,-0.5594064600264765
Russell Westbrook,2020-21,2165.0,-2.0999999046325684,-0.17959694089890899,-0.22191661339665608,-0.322634738084982,-0.29214516364300713,-0.2146004100684533
Deni Avdija,2020-21,1257.0,0.699999988079071,0.4813646311149587,0.4331696411453984,0.5015439793671603,0.41710354273483474,0.4660400012424367
Will Barton,2020-21,1736.0,-1.899999976158142,-1.0184773643359017,-1.1177873887220398,-1.1684485993658216,-1.1435498098939356,-1.053349895030047
Bojan Bogdanovic,2020-21,2017.0,-1.399999976158142,-0.6477324907698077,-0.433535287245999,-0.44040858203889793,-0.3766001224612928,-0.603933035615345
Goran Dragic,2020-21,1200.0,-1.100000023841858,-1.045015452858985,-0.8577678822881422,-0.8512631276804469,-0.7945141879032699,-0.9932879880193985
Aaron Holiday,2020-21,1136.0,-0.6000000238418579,-0.5914641303826673,-0.4476158570012148,-0.477885970334438,-0.40856331652893374,-0.5515119189357176
Elfrid Payton,2020-21,1399.0,-1.0,-0.7215285284093038,-0.25767418269205405,-0.2589696108514065,-0.25480987473147704,-0.6624816689357217
Josh Richardson,2020-21,1657.0,-1.2000000476837158,-0.40519475167818786,-0.73136191739621,-0.8218644866227377,-0.9050343076269796,-0.5018569418831923
Sterling Brown,2020-21,1229.0,-0.8999999761581421,-0.2605758743890164,0.12215566118121501,0.08787496798871586,-0.003796231153173596,-0.27287838126436725
Coby White,2020-21,1947.0,-1.0,-0.9808644855061406,-0.869945009550767,-0.8398451643406805,-0.8841709093679336,-0.9800644528974602
Carmelo Anthony,2020-21,1602.0,-2.5,-2.497401992520433,-2.6850071393961015,-2.6010514705642107,-2.4067236789975244,-2.454529048777322
Saddiq Bey,2020-21,1732.0,-1.600000023841858,-1.2516754866302664,-1.3024130604455384,-1.250158446207154,-1.173658143789067,-1.2058465870271586
Kelly Oubre Jr.,2020-21,1687.0,1.2000000476837158,1.1059146395534973,1.103416907317697,1.0035144558521958,0.9229978503613988,1.028454452276973
Collin Sexton,2020-21,1927.0,-2.700000047683716,-1.7753941713449957,-1.544414192716818,-1.6241388643892098,-1.6371630968440103,-1.7766022543305853
John Wall,2020-21,1288.0,-1.5,-0.9472468135644657,-0.7028750409153492,-0.6517744685068207,-0.7203158429674613,-0.9333653731696214
Lou Williams,2020-21,1364.0,-3.0999999046325684,-1.8045919499075822,-1.755732543848054,-1.702946894471767,-1.7325846278573624,-1.7795976161680176
Eric Bledsoe,2020-21,1945.0,-2.0,-1.1297596906323253,-0.8460225635327359,-0.8759569911326525,-0.8815056048800753,-1.1401863302448578
Keldon Johnson,2020-21,1795.0,-1.899999976158142,-1.2405628204213253,-1.0672319023714905,-1.1043941950157863,-1.0155641118324121,-1.218599165574988
Tristan Thompson,2020-21,1171.0,-0.4000000059604645,0.8937454641771386,0.9026698432091533,0.8920136374391407,0.902564449451265,0.9020872783473888
Marvin Bagley III,2020-21,1072.0,-0.800000011920929,-0.6640820210404029,-0.5296408700976792,-0.5936233999137922,-0.6735262366764199,-0.6962288791626394
Bryn Forbes,2020-21,1271.0,-3.5999999046325684,-2.257291300140293,-2.0738344313455466,-2.0732194502825165,-1.9160840351999546,-2.172362114018551
Solomon Hill,2020-21,1438.0,-0.4000000059604645,0.017708139238654046,-0.23349797539709669,-0.18832142727976114,-0.23497032807872922,-0.009912393542036685
Gary Trent Jr.,2020-21,1735.0,-2.799999952316284,-1.9838447367134087,-2.025265358572643,-2.014917439571023,-2.010696525316325,-1.9834522796360572
Jaden McDaniels,2020-21,1413.0,-1.2000000476837158,0.12655290728350174,0.21511155961990336,0.2513023577722594,0.20966080907319296,0.13881066241795043
Markieff Morris,2020-21,1162.0,-0.30000001192092896,-0.4218608864835417,-0.18922143652200424,-0.16232829286461867,-0.03866666438120424,-0.3362830518757015
Doug McDermott,2020-21,1462.0,-3.4000000953674316,-2.4466863964311183,-2.0228895602293884,-2.0047045236146985,-1.878096358407037,-2.3516732511739935
Svi Mykhailiuk,2020-21,1226.0,-1.399999976158142,-0.6216876330714938,-0.42745270659925133,-0.5288432458999123,-0.648597358276152,-0.6649984944545705
Cedi Osman,2020-21,1415.0,-1.7000000476837158,-0.7837335290617694,-0.7362529865801596,-0.8425108170856161,-0.9751802119563696,-0.8179925204207392
Kyle Kuzma,2020-21,1808.0,-0.30000001192092896,-0.12007354048937044,0.07813695798992773,0.110751321358485,0.08114530537206102,-0.09542664511380687
Rui Hachimura,2020-21,1636.0,-0.6000000238418579,-0.5274142555529558,-0.5485478720813237,-0.5875490387030592,-0.6190720564983805,-0.5324337423146646
Luke Kennard,2020-21,1153.0,-4.199999809265137,-3.512639940814431,-3.0472270018544823,-2.9821249054018804,-2.8436703656725237,-3.414897796400686
DeAndre Jordan,2020-21,1241.0,-0.6000000238418579,-0.5778858216361416,-0.1653179554081316,-0.07678720686896345,0.1639385168294279,-0.4372185569814186
Patrick Williams,2020-21,1830.0,-0.4000000059604645,-0.6289465092342021,-0.8501680385273267,-0.8697942895535449,-0.9308453920559496,-0.6813347130922212
Cole Anthony,2020-21,1107.0,-2.5,-1.7336127784277833,-1.3147626680491071,-1.3166994378207637,-1.3932927983648076,-1.7134189826199082
Bismack Biyombo,2020-21,1244.0,1.0,0.42117643632092805,0.8074487367293578,0.7585959810738458,0.7828435053738312,0.48430852278936176
Anthony Edwards,2020-21,2098.0,-2.799999952316284,-1.4116047992812493,-1.3915982944877474,-1.4470241820751688,-1.3841996096541607,-1.3977772735531875
Isaiah Roby,2020-21,1319.0,-1.2999999523162842,-0.4002607134503172,-0.48121558049184754,-0.4825993556770685,-0.5098666704261244,-0.4374611779502645
Dwayne Bacon,2020-21,1702.0,-1.7000000476837158,-1.3479935796623836,-1.0976821154728769,-1.1232514852098685,-1.0681711698010496,-1.3058680130514055
Isaac Okoro,2020-21,1954.0,-1.600000023841858,-1.0477452281714246,-1.1196747787091856,-1.0840903840025031,-1.0720875309430944,-1.0366109623388375
P.J. Tucker,2020-21,1254.0,-0.8999999761581421,0.7281163683522089,0.3887231903196404,0.30649745857410843,0.2758611785789249,0.6475026772345817
Darius Bazley,2020-21,1592.0,-0.800000011920929,-0.5913720444239696,-0.11293694950109714,-0.006355922814570092,-0.1025477196323373,-0.5703988418586354
Lonnie Walker IV,2020-21,1330.0,-3.5999999046325684,-2.550880263392589,-2.1394248334522006,-2.1606885324619642,-2.139217403149747,-2.4931519222903074
Theo Maledon,2020-21,1685.0,-2.700000047683716,-1.7939972177626182,-1.7826770506076206,-1.8277585751193293,-1.7492571981879776,-1.7850328959690875
Nikola Jokic,2021-22,2476.0,5.900000095367432,3.5239507030015482,3.9067298673303212,3.8282246070140107,3.8126433328943716,3.469435833610073
Jayson Tatum,2021-22,2705.0,1.7000000476837158,1.2222597036755896,1.5439225520363666,1.482697440468104,1.3702324350322483,1.2061344459281342
Joel Embiid,2021-22,2297.0,3.5999999046325684,3.4185190919441024,3.425419225736703,3.4664218431780394,3.426889153719811,3.364609707429161
Giannis Antetokounmpo,2021-22,2204.0,2.0999999046325684,2.26810046482902,2.061776192944652,2.0249250217782055,1.8449240522223782,2.1642420382147267
Luka Doncic,2021-22,2272.0,0.30000001192092896,-0.8897975025431232,-0.7013434218938517,-0.709102129572349,-0.65825189527513,-0.8401669226628253
Rudy Gobert,2021-22,2091.0,6.900000095367432,4.249798058451376,4.882897444153157,4.835049990383018,4.807145494762948,4.279730349596821
Stephen Curry,2021-22,2211.0,0.5,0.7181347502558252,0.729826997177494,0.613518696879586,0.541876987258737,0.7115015318497051
Fred VanVleet,2021-22,2462.0,1.7000000476837158,1.179622318277281,1.110507663462778,1.0867334407045715,0.9555328185437713,1.0947916111275935
Trae Young,2021-22,2618.0,-3.0,-2.1245910163834183,-2.2201107744315216,-2.172951215345024,-2.1352069836576533,-2.119340932736356
Jrue Holiday,2021-22,2207.0,1.5,1.2967391688762067,1.2300039071314304,1.1391866175126582,1.1128038656237729,1.244464896708781
Devin Booker,2021-22,2345.0,0.4000000059604645,-0.30822861253257355,-0.13491263808719303,-0.07765410562228815,-0.10950791826774561,-0.2604411477033391
Kevin Durant,2021-22,2007.0,0.699999988079071,0.5955227733221511,0.500740452864429,0.5295533635258326,0.5643208732164928,0.5752464156961088
Darius Garland,2021-22,2407.0,-0.30000001192092896,-0.03934988700212007,0.11670488308873311,0.09154729592018905,0.12707404558478685,-0.05546311714283547
Mikal Bridges,2021-22,2848.0,0.8999999761581421,0.5207870395049794,0.5879497265415095,0.5350984425870937,0.4994631427085343,0.4928710526187096
LeBron James,2021-22,2084.0,0.0,-0.03796380381109937,-0.14185463174220292,-0.2228852012847663,-0.17165581709248023,-0.07172374046190712
Derrick White,2021-22,2180.0,3.200000047683716,2.3835692586483153,2.4084051743007393,2.4076403233587946,2.323296439556082,2.3540606258300913
Terry Rozier,2021-22,2427.0,0.30000001192092896,0.1892844498044476,-0.1275479229123597,-0.21792502227026786,-0.24494689019233024,0.10682608164785341
Marcus Smart,2021-22,2270.0,2.0,1.8714662635196626,1.5987824657990322,1.5633683057883918,1.4960763890282491,1.7761994980927027
Desmond Bane,2021-22,2266.0,0.5,0.18683551530237175,0.1460421356923385,0.18556649605177675,0.20843468163637796,0.20935900410805736
Mike Conley,2021-22,2033.0,1.2000000476837158,1.9643525970780735,1.5601484851179563,1.4517511372626752,1.4302547465305693,1.8499162070454864
Dejounte Murray,2021-22,2334.0,-0.10000000149011612,0.6317916421227086,0.09194137604657865,0.06785603458085757,-0.0701781324884559,0.5258118710366992
Chris Paul,2021-22,2139.0,-0.5,0.666934828120519,0.37247723278436323,0.356648668540437,0.23921933108882165,0.6030926856359474
Jakob Poeltl,2021-22,1941.0,2.5,1.4806428361495456,2.1491991438108182,2.2238728061576456,2.2412398830689724,1.5387033231527847
Domantas Sabonis,2021-22,2136.0,2.299999952316284,1.371544534777963,1.3301303001938554,1.368315834180194,1.2170922142700356,1.3309675908840501
Jimmy Butler,2021-22,1931.0,0.800000011920929,1.0098118794740563,0.5740955371591974,0.6176797819817317,0.40304433741553364,0.8882075165428871
Jarrett Allen,2021-22,1809.0,4.199999809265137,3.0524309127730107,3.248271821931217,3.2757035384923334,3.2547401305355113,3.041113763122979
Miles Bridges,2021-22,2809.0,-0.10000000149011612,0.12114775262878728,0.08019861275300816,0.013958539054948219,0.033768776091400665,0.10395075323191715
Al Horford,2021-22,1981.0,3.799999952316284,2.888849473127342,2.7774722689732765,2.8474011990852786,2.781432236101656,2.889990604193393
Jaylen Brown,2021-22,2197.0,1.2000000476837158,0.9568700685503793,1.033879006265017,1.033772657360064,1.0263358314557942,0.9562594988239239
Tyrese Haliburton,2021-22,2655.0,-0.8999999761581421,-0.42487049619686995,-1.106330977090254,-1.186652729109433,-1.2495398885937048,-0.5195336430491171
Kyle Lowry,2021-22,2133.0,0.800000011920929,0.8707667229783034,0.9071530855246261,0.8334093089402917,0.7829918478755081,0.8228308750415549
Karl-Anthony Towns,2021-22,2476.0,-1.2999999523162842,0.3964133180380357,0.40020253145010176,0.3817780059691134,0.33253302270762103,0.3961656367239822
DeMar DeRozan,2021-22,2743.0,-2.299999952316284,-1.4865499755818652,-1.6448328496410352,-1.586633469343382,-1.6387712858718089,-1.4806605465677714
Bam Adebayo,2021-22,1825.0,3.9000000953674316,2.9285587633969232,2.6037205056045525,2.5254863998090284,2.4072170529874417,2.8086449068207067
Anthony Edwards,2021-22,2448.0,0.20000000298023224,-0.4150328706861467,-0.5280430574567057,-0.48094164572065656,-0.5491790067327516,-0.43191195700961366
LaMelo Ball,2021-22,2393.0,-0.699999988079071,0.087176885655538,-0.27414579534516703,-0.28347640896960224,-0.3367254088885764,-0.006039826411499485
Alec Burks,2021-22,2278.0,1.2999999523162842,0.8494339786767651,0.8644052901644766,0.8303879426665928,0.7708261192412567,0.7968532708410774
James Harden,2021-22,2419.0,-1.600000023841858,-0.6829514209779642,-0.7700154761731375,-0.8018546922639672,-0.8229486930198333,-0.68378780376809
Immanuel Quickley,2021-22,1761.0,1.600000023841858,0.9366011911957604,1.249317932227988,1.2223596282705271,1.2233315793104125,0.9537290509078706
Jalen Brunson,2021-22,2499.0,-0.5,-0.8738282258295311,-0.8151658614103408,-0.8508842097100917,-0.7777561468442507,-0.8596490542285747
CJ McCollum,2021-22,2140.0,-0.800000011920929,-0.6195821180324851,-0.7770412416931911,-0.7823738374341135,-0.7536960536794164,-0.6320731770348923
Ja Morant,2021-22,1889.0,-1.600000023841858,-0.871628699601388,-0.9835144140160292,-0.9156993028173539,-0.8752305450996867,-0.8371652053492304
Mitchell Robinson,2021-22,1848.0,2.5999999046325684,1.38506923475294,1.2158551056562297,1.2973091880124037,1.2264959588378777,1.3574438993455684
Donovan Mitchell,2021-22,2266.0,-2.700000047683716,-1.4737454847883387,-1.7335259218122738,-1.72942327800921,-1.8024318423391692,-1.49854129875427
Royce O'Neale,2021-22,2379.0,1.2000000476837158,1.0479213725590055,0.6657528880078116,0.6701017756120047,0.6137105147219588,0.9521471082417329
