player,season,mp,y_defense,baseline,hats_features,structure_loss_0.10,component_fixed,component_fixed_l2,component_fixed_masked,published_output_0.075,direct_component_blend_0.25
Kevin Love,2021-22,1650.0,0.20000000298023224,0.7390544101251562,0.8619220215882644,0.9912182130992342,0.6763459112390766,0.6008563322385565,0.6559689449505124,0.8281260774125595,0.7233772854036362
Wendell Carter Jr.,2021-22,1852.0,1.600000023841858,2.206690270704137,1.9942598021451332,2.0198233887672394,2.0455398054868663,1.8851315215291309,1.8785022897127166,2.1785788551493597,2.1664026543998194
Buddy Hield,2021-22,2463.0,-1.0,-1.1852946957308852,-1.2433080766435471,-1.23618666561986,-1.3373156569737694,-1.246915501612655,-1.0565058042190603,-1.1539827946496837,-1.2232999360416064
Draymond Green,2021-22,1304.0,4.300000190734863,3.572390927397252,3.7098148018665382,3.69622942089939,3.582072061124088,3.6518263110445193,3.4678506985382067,3.52512131827815,3.574811210828961
Anthony Davis,2021-22,1404.0,2.700000047683716,2.477104306648307,2.383199788762509,2.3027766912817538,2.398410869712914,2.4135478196312254,2.488937436186392,2.402814334676711,2.4574309474144584
Terance Mann,2021-22,2292.0,0.4000000059604645,1.0223892325751445,0.9191038587911671,0.9205922972128417,1.020269760761693,1.0212563079380672,1.1465996251685635,0.984738042328211,1.0218593646217817
Cody Martin,2021-22,1842.0,0.8999999761581421,0.9085191930690478,0.9281835192216559,0.8916540779696756,0.9722785397892524,0.8853254303792177,1.050246769601873,0.8141595470685885,0.9244590297490989
Lonzo Ball,2021-22,1212.0,2.700000047683716,2.5522082723723756,2.4337132162787714,2.3228998661398044,2.550227514346133,2.5984144211876687,2.3716081543712475,2.4447070703060194,2.551713082865815
Brandon Clarke,2021-22,1246.0,1.100000023841858,1.8735210584444992,1.4889371002004297,1.5498389134346686,1.8533917294849362,1.6855371553654086,2.175885220075213,1.8506499341614422,1.8684887262046086
John Collins,2021-22,1663.0,0.699999988079071,1.0469078775127796,0.8436619141223299,0.8062095248007588,1.0570125100179166,1.1026532550040118,0.8134252450387652,1.0115015152202678,1.049434035639064
Andre Drummond,2021-22,1417.0,2.5,2.100465753400003,2.1592883204272004,2.1044644618989112,2.0706420994364803,2.208112915675257,2.3620552422539425,2.0673314517970733,2.093009839909122
Aaron Gordon,2021-22,2376.0,-0.4000000059604645,0.11231775919036985,0.02839543572652175,-0.07344865474525297,0.03805633841157097,-0.02353847474301668,-0.26261790361267656,0.08171190105741528,0.09375240399567013
Javonte Green,2021-22,1479.0,1.399999976158142,1.3968964868953149,0.9979643525502297,0.8830592571585134,1.3559014965416085,1.3401374286666223,1.524619101602636,1.2516714886355842,1.3866477393068881
Luke Kennard,2021-22,1891.0,-0.6000000238418579,-0.5766937760236632,-0.7432878310223887,-0.5935129084914839,-0.4851540378824487,-0.4943029968340401,-0.3678051252838552,-0.5330319600804007,-0.5538088414883596
Zach LaVine,2021-22,2328.0,-2.5999999046325684,-1.9972408551245202,-1.6325329794823196,-1.5565076291429945,-1.9165434086192974,-1.8180395463723142,-2.1125707036396517,-1.9243995110008458,-1.9770664934982145
Caleb Martin,2021-22,1372.0,2.200000047683716,1.90333906661551,1.8053312743023031,1.7550554013387303,1.8125207876108484,1.8449265064632407,1.5871420545751134,1.8481911940037659,1.8806344968643445
Tyrese Maxey,2021-22,2627.0,-1.5,-1.2590466780949758,-1.173660303366962,-1.1323354318207177,-1.1616853779381724,-1.174699393672488,-1.0829246238817465,-1.192015278796205,-1.234706353055775
Malik Monk,2021-22,2103.0,-1.100000023841858,-1.1950407707002295,-1.5663091433038,-1.578958297649874,-1.2765443739321827,-1.2745359357177786,-1.1669919013762255,-1.197685148299303,-1.2154166715082177
Kristaps Porzingis,2021-22,1481.0,0.4000000059604645,2.0527512458514616,1.6865771952036805,1.6776086275140756,1.9269741264971345,1.9510505633607216,1.7748512921899806,1.990539458346569,2.02130696601288
Max Strus,2021-22,1587.0,-0.699999988079071,-0.3252874202827216,-0.2650084791748423,-0.1461962722626951,-0.3628418693319875,-0.3344015206237324,-0.6201668815243134,-0.2712542018994718,-0.3346760325450381
Hassan Whiteside,2021-22,1148.0,2.299999952316284,1.5127680158296304,2.1839221606327865,2.2141236471379333,1.6048240255280823,1.5333901642953007,1.7792594046286785,1.5810338142865406,1.5357820182542434
Bradley Beal,2021-22,1439.0,0.699999988079071,-0.6236081803771054,-0.3816411646307363,-0.32741722417322106,-0.7287651559879788,-0.6271557611393848,-0.797249817446507,-0.5993718535375108,-0.6498974242798238
Seth Curry,2021-22,2135.0,-0.800000011920929,-0.5631176715837958,-0.6359320989356051,-0.6279972103008966,-0.4706410721594797,-0.5021749628155158,-0.5783015706681348,-0.5495490406362691,-0.5399985217277168
Isaiah Hartenstein,2021-22,1191.0,1.600000023841858,2.452089267066278,3.4562205829348294,3.4896048214913926,2.4724525382339277,2.3961865708280388,2.744358500053732,2.5605712707673556,2.4571800848581904
Kevon Looney,2021-22,1717.0,1.399999976158142,2.065741737983215,2.2327436058881576,2.218412824831513,2.0833254201713016,2.1801249845766972,2.26921928525698,2.081277244935942,2.0701376585302365
Delon Wright,2021-22,1430.0,2.5,2.1137842483416134,1.538110766722363,1.4251302282705796,2.0310797519186883,2.143104367417348,1.989432547874699,1.942641910642218,2.093108124235882
Chris Boucher,2021-22,1658.0,1.2999999523162842,2.016236765507322,1.8916840141761395,1.9198804321439935,2.1943359725097666,2.161359579622114,2.3568884846077296,2.0039994121342706,2.0607615672579334
Bruce Brown,2021-22,1736.0,0.30000001192092896,0.8556303543187329,0.6886088882016106,0.6790933023312883,0.8146519279059425,0.6169019405915925,0.9733658268964543,0.8015375435421294,0.8453857477155353
JaVale McGee,2021-22,1149.0,2.5,2.287212156661383,3.109905333754637,3.203567914475945,2.509922528952555,2.640776005324964,2.5288721469991686,2.401507273003618,2.3428897497341756
Grayson Allen,2021-22,1805.0,-0.10000000149011612,0.29396959505925135,0.24853854924212407,0.2852553197848458,0.4533715664599999,0.453906550703563,0.292842933663912,0.2856724602700405,0.3338200879094385
Lauri Markkanen,2021-22,1857.0,-1.100000023841858,-0.14123324438186236,-0.08414162414597429,-0.06845139704372079,-0.10396675351704432,-0.09361928204109854,0.07022212304067593,-0.11723434992688411,-0.13191662166565785
Monte Morris,2021-22,2239.0,-1.5,-0.9801835210301245,-1.2055425184759312,-1.173996199718056,-0.9912905011444838,-0.9635568502626845,-1.3955963712529837,-1.0047522948447445,-0.9829602660587143
Kevin Porter Jr.,2021-22,1867.0,0.10000000149011612,-0.7592156768751005,-1.4516523141754683,-1.4151462521881668,-0.8260847873735027,-0.9390330510385306,-0.9965892228929396,-0.8407138954379008,-0.775932954499701
Kenrich Williams,2021-22,1072.0,3.799999952316284,2.6769439219668465,2.895171657873764,2.7519265642720874,2.890806676109917,3.117216433003205,2.9061499500663985,2.639139448321513,2.7304096105026145
Reggie Bullock,2021-22,1875.0,0.5,-0.31562180116379085,-0.07013287655039532,-0.03687105207694251,-0.18626679688400344,-0.24975752654052974,-0.46158666550473043,-0.29472087923816515,-0.283283050093844
Pat Connaughton,2021-22,1691.0,-0.10000000149011612,-0.433079752925832,-0.3445084041197724,-0.3941884362548946,-0.39314767607036466,-0.28233010401165226,-0.22025873289922276,-0.471508994795516,-0.42309673371196516
Kevin Huerter,2021-22,2158.0,-0.6000000238418579,-0.8176913644699965,-0.9021846783661087,-0.9417103967822126,-0.7343488999680965,-0.81382861391004,-0.9298313220961667,-0.8120522909529564,-0.7968557483445216
Tre Jones,2021-22,1127.0,1.7999999523162842,0.4482856409349466,0.5307273430632375,0.44480069733811456,0.367804440124303,0.4646597935707106,0.5054697236681631,0.4099432826082988,0.4281653407322857
Tyus Jones,2021-22,1549.0,-0.699999988079071,0.016181270854819796,-0.29616395594123146,-0.21111786350508902,-0.11590862804965701,0.12050115853286747,-0.08752054682222216,0.003450443998363242,-0.016841203871299407
Austin Rivers,2021-22,1376.0,1.5,-1.0763455675070683,-1.260708982456002,-1.21815574744206,-0.9394541192517426,-0.9822135265184022,-0.9983933999104256,-1.0829509718059915,-1.042122705443237
Deandre Ayton,2021-22,1713.0,1.100000023841858,1.6500647965672695,1.6266080007496213,1.6386622431654787,1.4889374141962914,1.4635295321581503,1.7582588822697078,1.7014980838612372,1.609782950974525
Malcolm Brogdon,2021-22,1206.0,-0.6000000238418579,-0.47425470923146523,-0.40835350432130846,-0.4338358699114786,-0.5642711261421384,-0.45759097340573135,-0.4649618432062339,-0.46026566957587867,-0.49675881345913353
Danny Green,2021-22,1334.0,1.399999976158142,1.1288192694622639,0.9875496220023079,0.9492762303719626,1.1559989990160264,1.081453070992237,1.2521942298136195,1.0559324938683652,1.1356142018507045
Nikola Vucevic,2021-22,2418.0,1.399999976158142,1.3151405763208368,1.391166561747819,1.3683578278973332,1.395129239600651,1.126896389540441,1.1534720336303632,1.3248149581028414,1.3351377421407904
Brandon Ingram,2021-22,1869.0,-1.2999999523162842,-0.8934226662427494,-0.828843413308376,-0.8236694964642182,-0.7647593815421616,-0.6952397063968858,-0.8662610837908098,-0.8668679596693148,-0.8612568450676025
John Konchar,2021-22,1252.0,0.8999999761581421,1.0739426719556113,0.8592681694798834,0.8089999562073014,1.0817329484144875,1.1016457975253815,1.325187187441529,1.0441931755902607,1.0758902410703304
Ivica Zubac,2021-22,1829.0,0.800000011920929,1.0333985288531073,1.7451121071478628,1.795221714077505,0.9473608782002382,0.8928325107751658,1.0668634575422091,1.1253342561686508,1.0118891161898902
Tobias Harris,2021-22,2519.0,-1.5,-0.7727220817708376,-0.6971010694401819,-0.7181424187837694,-0.7070767951620334,-0.6956431328241613,-0.5962920517885617,-0.7462307068808046,-0.7563107601186365
Duncan Robinson,2021-22,2022.0,-0.800000011920929,-0.46099217919551577,-0.3815829501450247,-0.3541852663962686,-0.4266700494063789,-0.4580082008218041,-0.5384348967480888,-0.4410633417084693,-0.45241164674823153
Myles Turner,2021-22,1235.0,2.4000000953674316,2.748245859521048,2.501324459154639,2.3379594947068565,2.673696490293721,2.483680006692947,2.507229959594836,2.651761686414103,2.729608517214216
Cameron Payne,2021-22,1278.0,0.800000011920929,-0.00419560023706797,0.15030463748657996,0.14069349940795592,-0.012402245344536711,0.04487169452703932,-0.09093457720209275,0.021296264027998602,-0.006247261513935155
Gabe Vincent,2021-22,1576.0,1.100000023841858,0.7900407502659937,0.694663093889032,0.608689560548534,0.7290368269378469,0.6903718812042208,0.49569308870616313,0.7536042004268845,0.774789769433957
Precious Achiuwa,2021-22,1698.0,2.4000000953674316,2.222215787731026,2.1772352184790775,2.2063777583623883,2.027484067235495,1.8986079003828464,1.8466645345968653,2.2206076163035817,2.1735328576071433
Marquese Chriss,2021-22,1541.0,1.0,0.12386511851234489,0.5487566090282409,0.5808888373321707,0.11344132312658645,0.03036458768451597,-0.2018807421636934,0.18745175310425824,0.12125916966590528
De'Aaron Fox,2021-22,2083.0,-2.5,-1.9084764279114725,-1.841756855116682,-1.8773445258674155,-1.9323414808165051,-1.937112943034471,-1.6766228484246612,-1.8905073511463801,-1.9144426911377306
George Hill,2021-22,1253.0,1.7999999523162842,1.36160366963349,1.5470348969046022,1.5443978379875885,1.6732538701449045,1.6915854660940886,1.563289852614487,1.3883050874414424,1.4395162197613436
Nassir Little,2021-22,1088.0,1.399999976158142,0.9784067424046301,1.0032386842988925,0.9550370965219935,1.0450078880506088,0.9462343660441388,0.9183351414716103,0.9560705770550805,0.9950570288161249
Jae'Sean Tate,2021-22,2026.0,0.699999988079071,0.7015276899342655,0.5741053255375947,0.4979675015123919,0.5000688625260032,0.5799815696744031,0.2780441630071821,0.6258228379823947,0.6511629830821999
Hamidou Diallo,2021-22,1269.0,1.399999976158142,1.2832704442887994,0.7567098339654355,0.7123523781109781,1.1953875297618608,1.168635864070933,1.3733013368192395,1.158347310869098,1.261299715657065
Luguentz Dort,2021-22,1665.0,1.2000000476837158,0.18602743662150864,0.21173190830577276,0.20994941265933456,0.11670019454836544,0.32731369349927086,0.03297159534732835,0.1419067360635635,0.16869562610322283
Evan Fournier,2021-22,2326.0,-1.7999999523162842,-1.52345133583827,-1.6697399539465763,-1.622284341279644,-1.6426361073184688,-1.6332476914246306,-1.6603314960265445,-1.5301437144372683,-1.5532475287083196
Devonte' Graham,2021-22,2162.0,-1.7999999523162842,-0.6098014433403021,-1.0901482568047387,-1.0515833629435627,-0.7138375003005684,-0.7115515625204915,-0.7103752896498498,-0.6309010796044218,-0.6358104575803687
Reggie Jackson,2021-22,2337.0,0.0,-0.45095896932299473,-0.24941936779351712,-0.22008334559380216,-0.44823845619330227,-0.48887610724484787,-0.5239354766445287,-0.4038993562221575,-0.4502788410405716
Anfernee Simons,2021-22,1681.0,-2.299999952316284,-2.5453146918958005,-2.3923783369647325,-2.244967373764505,-2.516828437457485,-2.323590464289996,-2.68318331222244,-2.455175821411795,-2.538193128286222
OG Anunoby,2021-22,1703.0,-0.699999988079071,1.203818581024099,0.8680877786918794,0.7564059854883659,1.2245067561542717,1.1357449203339345,1.1524708122804377,1.1080755059507164,1.2089906248066422
Nicolas Batum,2021-22,1462.0,1.600000023841858,0.9052999594244142,0.5303988676025339,0.4895803789615056,0.9125829365477599,0.8124981260577967,0.9767001639659925,0.8179622841079373,0.9071207037052507
Kentavious Caldwell-Pope,2021-22,2329.0,-0.10000000149011612,-0.4304671887826018,-0.5411429689257289,-0.6608310560814881,-0.2764492538204474,-0.3704476232601975,-0.2544344766200224,-0.5159086134227939,-0.3919627050420632
Tim Hardaway Jr.,2021-22,1245.0,0.5,-0.5312932770402958,-0.543537932886869,-0.4457812105955789,-0.457209561167232,-0.3409821819416123,-0.49895610814811375,-0.5231602808236373,-0.5127723480720299
Devin Vassell,2021-22,1905.0,-0.5,0.27107923728700867,-0.1815023825495841,-0.21795993220903473,0.3312373606182924,0.2355324177941555,0.3578349920179371,0.1924447579912972,0.2861187681198296
Dwight Powell,2021-22,1773.0,-0.800000011920929,0.17368451710481791,0.2088732923826111,0.22852985552209504,0.14701456825734638,0.08298279567725797,0.011956542486008859,0.22603158284908015,0.16701702989295003
Cory Joseph,2021-22,1600.0,0.0,-0.26870677487798117,-0.20989950547882494,-0.19427713961871126,-0.22747769383484356,-0.2512052519079937,-0.26598113420263997,-0.2725531318173242,-0.25839950461719674
Maxi Kleber,2021-22,1450.0,2.799999952316284,2.7504840192239977,3.1211465947220125,3.033339885293505,2.7435937687627603,2.6645146189423197,2.5644990925068116,2.747985917338329,2.7487614566086886
RJ Barrett,2021-22,2417.0,-0.699999988079071,-1.329559196317632,-1.058951320836171,-1.0384275321332863,-1.4780883480039972,-1.3876353535035326,-1.431334030447399,-1.269129757461833,-1.3666914842392233
Eric Bledsoe,2021-22,1361.0,2.0,1.6051328754496161,1.4442482943009511,1.3562148380777646,1.4505840123897449,1.436753424202796,1.4050065387209205,1.5227790382557722,1.5664956596846484
Daniel Gafford,2021-22,1416.0,-0.699999988079071,-0.19878632073143399,-0.29407570403961436,-0.23962854436660203,-0.36826337783543994,-0.33882799739827824,-0.39867521404537143,-0.14071945187786308,-0.24115558500743547
Jaden McDaniels,2021-22,1785.0,1.899999976158142,1.9680694016789404,1.5826528657494954,1.5303204540958553,1.957005244240171,2.104583460606219,1.6975683966864026,1.8892396885180462,1.965303362319248
Isaac Okoro,2021-22,1963.0,0.20000000298023224,0.33350919208068175,0.4512222378153611,0.3917297320113656,0.4402953160269554,0.417909577344982,0.4771447678003491,0.2931077926830322,0.3602057230672501
Kelly Oubre Jr.,2021-22,1983.0,-1.100000023841858,-0.39861832655500107,-0.41895727418798046,-0.4824093347735926,-0.20342409699652345,-0.2895831997901104,0.024913673640947112,-0.43821410087986273,-0.34981976916538166
Nemanja Bjelica,2021-22,1120.0,1.399999976158142,1.06612037743676,1.7937893360489812,1.821477216102243,1.0008244210168875,1.1276457311110635,0.9121593300581163,1.2040499629497796,1.049796388331792
Danilo Gallinari,2021-22,1641.0,-2.0,-1.6379279390757626,-1.7010013070607082,-1.6442395666300273,-1.698795493851223,-1.6506669232810773,-1.7421077995663308,-1.6066500071336656,-1.6531448277696277
Patty Mills,2021-22,2315.0,-1.600000023841858,-0.6732408768578819,-0.8056968268600179,-0.8342765265197896,-0.6516375217857102,-0.7227401221235991,-0.6212668367703329,-0.7177217156867283,-0.6678400380898389
Malik Beasley,2021-22,1960.0,-2.0999999046325684,-1.5005502946613096,-1.7373102935712315,-1.6368075994890714,-1.5161977351401144,-1.5330917620893618,-1.4458867397276476,-1.4840751439614122,-1.5044621547810109
Mason Plumlee,2021-22,1771.0,0.8999999761581421,2.1370904980592775,1.993046018971164,1.9568409101310724,2.1862492356922623,2.2854770065202006,2.1233679189899903,2.107322319686031,2.1493801824675236
Landry Shamet,2021-22,1405.0,0.20000000298023224,0.37623147451605143,0.39248644595733095,0.44674729632927923,0.35954673448296093,0.2357525930648195,0.43062538904282155,0.4136546969977731,0.3720602895077788
Grant Williams,2021-22,1855.0,0.0,0.7259617902279117,0.5571318454553422,0.5754769087421011,0.47334743569633286,0.4749405137941616,0.5289472581539465,0.73986879844659,0.662808201595017
Kyle Anderson,2021-22,1458.0,0.699999988079071,0.8366395107426794,0.5578493163726592,0.547897133269819,0.8047493672227011,0.7291088211213512,1.0789796623945247,0.7710571755828779,0.8286669748626849
Will Barton,2021-22,2277.0,-0.8999999761581421,-0.8654695266048473,-0.9609862727155536,-0.9537598431016319,-0.7893581563931001,-0.8352537267342056,-1.1822529753092472,-0.8864672410534536,-0.8464416840519106
Amir Coffey,2021-22,1525.0,-0.8999999761581421,-0.8066388047784554,-0.9688205709668263,-0.9119135690009081,-0.9033415126241533,-0.8555647234170871,-0.8493604745972676,-0.8068770637118825,-0.8308144817398799
Georges Niang,2021-22,1736.0,-1.399999976158142,-1.0899569697797402,-1.1023908113548233,-1.0008407960047356,-0.9918536329711518,-1.1843646673265436,-0.9140559662854375,-1.0134748005883802,-1.0654311355775932
P.J. Washington,2021-22,1743.0,-1.2999999523162842,0.2573008073630415,-0.04593005809692743,0.05215226008929421,0.22831240538770753,0.21415580529493705,0.40720084939805595,0.23915381514012093,0.250053706869208
Jerami Grant,2021-22,1500.0,-0.800000011920929,-0.066506235261074,-0.346239518541107,-0.38528091433796785,-0.2338751328783829,-0.26997683731533884,-0.41324196777971484,-0.11015622663626404,-0.10834845966540123
Caris LeVert,2021-22,1752.0,-2.200000047683716,-1.027093317147594,-1.2823607193663127,-1.31455563454806,-1.1705246274423795,-1.2708975910138005,-1.2196671806378063,-1.0505990766964148,-1.0629511447212903
Raul Neto,2021-22,1350.0,-0.6000000238418579,-0.893848073169351,-0.8966840463300398,-0.8342222533474921,-0.8870587819867113,-0.9202256668455422,-0.9137271950387711,-0.8769150325507051,-0.8921507503736912
Taurean Prince,2021-22,1177.0,-0.10000000149011612,-0.5556771966923699,-0.5174526311281107,-0.48972422304509866,-0.49518883682820225,-0.4443426403066207,-0.43626172561356236,-0.582119087606638,-0.540555106726328
Facundo Campazzo,2021-22,1175.0,1.600000023841858,1.3900391536731456,1.107021332082356,1.0482882881514,1.435659799427704,1.3832742240424194,1.4655015116811296,1.2634530783463507,1.4014443151117852
Gary Harris,2021-22,1730.0,-0.4000000059604645,-0.1927043449283604,-0.48000486822641897,-0.5665903494594939,-0.20336387703359574,-0.29551210992749943,-0.21381112674246666,-0.2343627465352873,-0.1953692279546692
Josh Richardson,2021-22,1572.0,-1.100000023841858,-0.09449810183075213,-0.3023042600477387,-0.272351496896131,0.11238678698266523,0.014219143252063957,0.17130641064803426,-0.11446128545456419,-0.04277687962739779
Marvin Bagley III,2021-22,1146.0,-0.10000000149011612,-0.5117649803546978,-0.2571820904730954,-0.25342767478508443,-0.5828981075735036,-0.5008988643656243,-0.38181303960495927,-0.4625628678052078,-0.5295482621593992
Jalen Smith,2021-22,1307.0,2.9000000953674316,-0.02704233789749763,0.18051748916107205,0.1224121275143893,-0.015788001572447224,-0.07688889504701067,-0.1547572935697846,-0.012562281709809995,-0.02422875381623503
Cole Anthony,2021-22,2059.0,-1.899999976158142,-0.9642369745371591,-0.919837894271522,-0.8247221859614287,-0.888451681362413,-0.9171415867896296,-0.9600811133230176,-0.9222221504343601,-0.9452906512434726
Norman Powell,2021-22,1458.0,-2.799999952316284,-2.148536416434508,-2.4810476531027197,-2.4817971343906904,-2.2819884247147586,-2.3103378080502424,-2.422896757557499,-2.184857799419335,-2.181899418504571
Obi Toppin,2021-22,1190.0,-0.6000000238418579,0.7728940001973854,0.6647236620073423,0.6682860331543137,0.8957507444319239,0.8701551042492736,0.49597894913681945,0.7880937613776344,0.80360818625602
Carmelo Anthony,2021-22,1793.0,-1.899999976158142,-0.675939787925964,-0.8724889945231241,-0.8320285638127329,-0.7209143792137199,-0.7356587678660074,-0.7919539681718192,-0.6635779196456286,-0.687183435747903
Christian Wood,2021-22,2094.0,-1.2999999523162842,0.41425675526937855,0.28354382260341643,0.1592505023591188,0.3758970802729639,0.2026610046724437,0.1630141455464424,0.37678095801824435,0.4046668365202749
Torrey Craig,2021-22,1570.0,0.4000000059604645,0.09762062281347746,0.14653051365252184,0.13735474391891847,0.2720039926720579,0.06547494616684907,0.25103576135216876,0.07211700752001864,0.14121646527812257
Joe Ingles,2021-22,1122.0,-1.100000023841858,-0.5644462908625061,-0.6617893009673264,-0.5258696971438983,-0.6058229496312808,-0.5518194789801042,-0.707721157416687,-0.5316698078640171,-0.5747904555546998
Cedi Osman,2021-22,1434.0,-1.100000023841858,-0.9153741393674363,-1.0245090382582733,-1.0617087402151153,-0.9644979786188852,-1.1481877142971422,-1.1282858663440993,-0.9225384775001729,-0.9276550991802985
Saben Lee,2021-22,1455.0,-0.800000011920929,-0.17898846220953862,-0.5690751275140298,-0.5949224684911495,-0.199727498833607,0.15830784814671706,-0.1553073560495022,-0.23598108980423133,-0.18417322136555572
Coby White,2021-22,1675.0,-2.5999999046325684,-1.9564395392629277,-1.6360134434110711,-1.5684579571322215,-1.9367468677623028,-1.867273696529766,-1.8940753583926702,-1.879285745056579,-1.9515163713877715
Mo Bamba,2021-22,1796.0,0.30000001192092896,1.0629896268916323,1.1360714077526413,1.1682077617593007,1.0604880516740631,0.9494757084235932,1.0119090447489096,1.0919146392172077,1.06236423308724
Dewayne Dedmon,2021-22,1065.0,0.699999988079071,1.2466894889879356,1.3038894484061945,1.413714411382108,1.2919084210292515,1.253517511004852,0.9533779544840355,1.3017596385136911,1.2579942219982647
Naz Reid,2021-22,1194.0,0.6000000238418579,1.1973683931377952,1.1163016404210362,1.0740869623042268,1.147526472023787,1.0588073928782133,1.1299263758204754,1.2003246455757102,1.1849079128592932
Bojan Bogdanovic,2021-22,2131.0,-2.5,-1.6352948832784289,-1.6494234676531605,-1.5981346345127612,-1.8150986835100775,-1.7448289800896783,-1.9531680544834167,-1.6020987138676386,-1.680245833336341
Gordon Hayward,2021-22,1564.0,-1.2999999523162842,-0.19010693086175662,-0.568308824040812,-0.595366668388181,-0.2840754540382412,-0.16779300064136748,-0.24644799154308877,-0.24276305430481454,-0.21359906165587775
Trey Lyles,2021-22,1518.0,-1.7999999523162842,-1.118297167577222,-1.2556691454123141,-1.1625021105438955,-1.1911783639093694,-1.0563057401820313,-1.1430509674901264,-1.0881055982702388,-1.1365174666602589
Saddiq Bey,2021-22,2691.0,-2.5999999046325684,-1.1407571348165864,-1.5779577656764305,-1.5772835334324364,-1.2618424072035817,-1.2046383035681187,-1.199738625807085,-1.1850821275710421,-1.1710284529133352
Jaxson Hayes,2021-22,1381.0,-1.2999999523162842,0.41254005898030116,0.4375881246477798,0.4177962839430661,0.7098710535131418,0.5822300463010434,0.5801402575248606,0.43521144575890647,0.4868728076135113
De'Andre Hunter,2021-22,1545.0,-0.30000001192092896,-0.3811311012488361,-0.2849252512327228,-0.37062932655127434,-0.3620619923970907,-0.3433703601277832,-0.46347972690489936,-0.394221822750157,-0.37636382403589974
Furkan Korkmaz,2021-22,1381.0,-1.0,-0.6927461632151846,-0.6965743494645069,-0.651720556458746,-0.6086860989767632,-0.4816815224890389,-0.6092669915363316,-0.6664524660976319,-0.6717311471555792
Talen Horton-Tucker,2021-22,1498.0,0.20000000298023224,0.1746693341534003,0.09257677188930571,-0.018917372425104297,0.09460357690896509,0.052840331375571384,-0.14516678120027865,0.14130175189012673,0.1546528948422915
Kyle Kuzma,2021-22,2204.0,-0.699999988079071,-0.5774699769975156,-0.4409154192152037,-0.400303340931339,-0.5504820772182498,-0.581369804993019,-0.42838055211863135,-0.5528782542262993,-0.5707230020526991
Chuma Okeke,2021-22,1720.0,1.2000000476837158,1.5735355606850958,1.1948896557772142,1.147696131613246,1.5150371681537214,1.5140028926648474,1.4412563219153474,1.458634360330597,1.5589109625522521
Isaiah Stewart,2021-22,1802.0,0.800000011920929,1.0956892098999744,1.1301121266155278,1.12241788768458,1.151334093274246,1.103192425293792,0.9290648227032468,1.131830131009909,1.1096004307435423
Eric Gordon,2021-22,1669.0,-2.5999999046325684,-1.5731486943399478,-2.1904399204832865,-2.1395880415419173,-1.505643420942685,-1.511326503103353,-1.7644771675032904,-1.5776934636755615,-1.556272375990632
James Johnson,2021-22,1191.0,-0.699999988079071,0.3851216524315675,0.23680164331549985,0.2848727817491598,0.24146676069951506,0.16427023580698405,0.3209501414413906,0.3849528777079163,0.3492079294985544
Shake Milton,2021-22,1146.0,-1.2999999523162842,-0.8877899936052978,-1.116129332719191,-1.1527267395770693,-0.9457838346734381,-0.8971448231639594,-1.011770572475609,-0.8611562209054583,-0.9022884538723328
Dennis Schroder,2021-22,1837.0,-0.800000011920929,-0.5855091760676884,-0.4272281325546975,-0.3597272628396745,-0.4942104765676275,-0.4990291435924735,-0.471548768658174,-0.5384775251914009,-0.5626845011926731
Kenyon Martin Jr.,2021-22,1638.0,-2.700000047683716,-1.8308451628362448,-2.0081489672920085,-1.9968402844800708,-2.013851455218917,-2.195897705256078,-1.9659354123952488,-1.8335315908139065,-1.876596735931913
Aleksej Pokusevski,2021-22,1233.0,-0.10000000149011612,1.0386932567222789,1.0843218380957955,0.9370800058218237,1.032434870864598,1.1758768881618265,0.9548539420108495,1.030694019413068,1.0371286602578587
Nickeil Alexander-Walker,2021-22,1460.0,-1.100000023841858,-1.412173615277195,-1.137609875827019,-1.078169398276139,-1.3052837424757926,-1.211533133607368,-1.2891879384610636,-1.3679328113340299,-1.3854511470768442
Richaun Holmes,2021-22,1074.0,-1.2999999523162842,-0.12496421319342021,-0.2512539165299714,-0.15955433520247414,-0.202822783097642,-0.13649082691369596,-0.03168822833374035,-0.10132172430619218,-0.14442885566947566
Justin Holiday,2021-22,2026.0,-1.7999999523162842,-0.055378058626810084,-0.36398060486813605,-0.4637485157643234,-0.13521086968976276,-0.21748845433705058,-0.2269323829387223,-0.14044921362684265,-0.07533626139254826
Garrett Temple,2021-22,1074.0,-0.30000001192092896,-0.8876235296347721,-0.8706730300077531,-0.9079711664261315,-0.8340610875564592,-0.8134632446480379,-0.6945736537154331,-0.8850204939674456,-0.8742329191151939
Lonnie Walker IV,2021-22,1612.0,-1.7999999523162842,-1.6158348441034218,-1.6474494384394316,-1.6430025774821304,-1.6903399182454935,-1.6472424890984174,-1.5200042193215533,-1.5540181235749624,-1.63446111263894
Bryn Forbes,2021-22,1250.0,-3.200000047683716,-2.4387100621125866,-2.230929891779677,-2.0138321527187326,-2.2422768089597573,-2.166790110231776,-2.2274036990892445,-2.3299359922652116,-2.3896017488243793
Avery Bradley,2021-22,1406.0,-0.8999999761581421,-0.6310525216690397,-1.0833874458768387,-1.1629298145863896,-0.5858642594785218,-0.6367927587292919,-0.622475380007166,-0.6911234880143589,-0.6197554561214103
